Date Scraped,Title,news_summary,news_card_image,Date Published,Link,Publication,Author,text,id,predicted_category,similarity,cluster,cluster_size
19/09/2025,"Red squirrel population thriving on Isle of Wight and could almost double, study finds","<p>Researchers mapping how red squirrels would fare under climate breakdown scenarios found ‘a natural ability to adapt’</p><p>Red squirrels are thriving on the Isle of Wight where they have enough food and a suitable habitat to support a population that could almost double, a study has found.</p><p>Using climate models, the researchers mapped how the red squirrel population would fare under different climate breakdown scenarios such as temperature changes and low levels of rainfall, finding no direct impact on their survivability and “a natural ability to adapt to a range of climactic conditions”.</p> <a href=""https://www.theguardian.com/environment/2025/sep/19/red-squirrel-population-thriving-on-isle-of-wight-and-could-almost-double-study-finds"">Continue reading...</a>",,2025-09-19T12:00:50.000Z,https://www.theguardian.com/environment/2025/sep/19/red-squirrel-population-thriving-on-isle-of-wight-and-could-almost-double-study-finds,The Gaurdian,Sara Rourke,"Red squirrel population thriving on Isle of Wight and could almost double, study finds 

 <p>Researchers mapping how red squirrels would fare under climate breakdown scenarios found ‘a natural ability to adapt’</p><p>Red squirrels are thriving on the Isle of Wight where they have enough food and a suitable habitat to support a population that could almost double, a study has found.</p><p>Using climate models, the researchers mapped how the red squirrel population would fare under different climate breakdown scenarios such as temperature changes and low levels of rainfall, finding no direct impact on their survivability and “a natural ability to adapt to a range of climactic conditions”.</p> <a href=""https://www.theguardian.com/environment/2025/sep/19/red-squirrel-population-thriving-on-isle-of-wight-and-could-almost-double-study-finds"">Continue reading...</a>",113,lifestyle,0.5443300604820251,0,51
19/09/2025,British and Irish governments to present new Troubles legacy proposals,"<p>Framework outlines legislation both sides will need to pass to create agency investigating Troubles-era crimes</p><ul><li><p><a href=""https://www.theguardian.com/politics/live/2025/sep/19/uk-politics-latest-news-updates-labour-keir-starmer-donald-trump"">UK politics live – latest updates</a></p></li></ul><p>The British and Irish governments are to announce a new framework to deal with the legacy of Northern Ireland’s Troubles, in an effort to resolve an issue that has bedevilled politics in the region and relations between London and Dublin.</p><p>The proposals, to be outlined on Friday afternoon, threaten to reopen a rift between the government and former troops who got amnesty from prosecution under the Legacy Act, passed by the Conservative government in 2023.</p> <a href=""https://www.theguardian.com/uk-news/2025/sep/19/british-irish-governments-troubles-legacy-proposals"">Continue reading...</a>",,2025-09-19T12:01:00.000Z,https://www.theguardian.com/uk-news/2025/sep/19/british-irish-governments-troubles-legacy-proposals,The Gaurdian,Rory Carroll Ireland correspondent and Lisa O’Carroll,"British and Irish governments to present new Troubles legacy proposals 

 <p>Framework outlines legislation both sides will need to pass to create agency investigating Troubles-era crimes</p><ul><li><p><a href=""https://www.theguardian.com/politics/live/2025/sep/19/uk-politics-latest-news-updates-labour-keir-starmer-donald-trump"">UK politics live – latest updates</a></p></li></ul><p>The British and Irish governments are to announce a new framework to deal with the legacy of Northern Ireland’s Troubles, in an effort to resolve an issue that has bedevilled politics in the region and relations between London and Dublin.</p><p>The proposals, to be outlined on Friday afternoon, threaten to reopen a rift between the government and former troops who got amnesty from prosecution under the Legacy Act, passed by the Conservative government in 2023.</p> <a href=""https://www.theguardian.com/uk-news/2025/sep/19/british-irish-governments-troubles-legacy-proposals"">Continue reading...</a>",114,politics,0.44603389501571655,2,32
19/09/2025,UK households put a record £103bn into Isas amid ‘dash for cash’,"<p>Figures show 15m more tax-efficient savings accounts were opened in 2023-24, with more following as fears grew allowance might be cut</p><ul><li><p><a href=""https://www.theguardian.com/business/live/2025/sep/19/uk-government-borrowing-rises-consumer-confidence-slips-reeves-budget-business-live-news"">Business live – latest updates</a></p></li></ul><p>British households stuffed a record £103bn into tax-efficient <a href=""https://www.theguardian.com/money/isas"">individual savings accounts</a>, according to annual figures that underline the strong appetite for the certainty of cash over stock market investments.</p><p>Savers opened 15m Isas in the 2023-24 tax year, up from 12.4m the year before and the highest level for 13 years. The spree was driven primarily by a rise in demand for the cash Isas rather than the stocks and shares version.</p> <a href=""https://www.theguardian.com/money/2025/sep/19/uk-isas-cash-tax-savings-accounts-allowance-cut"">Continue reading...</a>",,2025-09-19T12:11:06.000Z,https://www.theguardian.com/money/2025/sep/19/uk-isas-cash-tax-savings-accounts-allowance-cut,The Gaurdian,Zoe Wood,"UK households put a record £103bn into Isas amid ‘dash for cash’ 

 <p>Figures show 15m more tax-efficient savings accounts were opened in 2023-24, with more following as fears grew allowance might be cut</p><ul><li><p><a href=""https://www.theguardian.com/business/live/2025/sep/19/uk-government-borrowing-rises-consumer-confidence-slips-reeves-budget-business-live-news"">Business live – latest updates</a></p></li></ul><p>British households stuffed a record £103bn into tax-efficient <a href=""https://www.theguardian.com/money/isas"">individual savings accounts</a>, according to annual figures that underline the strong appetite for the certainty of cash over stock market investments.</p><p>Savers opened 15m Isas in the 2023-24 tax year, up from 12.4m the year before and the highest level for 13 years. The spree was driven primarily by a rise in demand for the cash Isas rather than the stocks and shares version.</p> <a href=""https://www.theguardian.com/money/2025/sep/19/uk-isas-cash-tax-savings-accounts-allowance-cut"">Continue reading...</a>",115,finance,0.4817754328250885,0,51
19/09/2025,"Dozens of workers disciplined after Charlie Kirk shooting, from journalists to Jimmy Kimmel","<p>Employers and officials are cracking down on comments considered ‘inappropriate’ after far-right activist was killed</p><p>In the aftermath of far-right activist <a href=""https://www.theguardian.com/us-news/2025/sep/10/who-is-charlie-kirk-profile"">Charlie Kirk</a>’s <a href=""https://www.theguardian.com/us-news/charlie-kirk-shooting"">assassination</a>, dozens across the United States have been fired, suspended or disciplined over social media posts about Kirk and his death, as employers and public officials <a href=""https://www.theguardian.com/us-news/2025/sep/13/charlie-kirk-shooting-people-fired-social-media"">crack down</a> on remarks they deem “inappropriate”.</p><p>After Kirk, 31, was shot and killed on 10 September while speaking at Utah Valley University, members of the Trump administration called on the public to expose anyone appearing to be “celebrating” his killing.</p> <a href=""https://www.theguardian.com/us-news/2025/sep/19/workers-disciplined-charlie-kirk-shooting"">Continue reading...</a>",,2025-09-19T12:11:39.000Z,https://www.theguardian.com/us-news/2025/sep/19/workers-disciplined-charlie-kirk-shooting,The Gaurdian,Anna Betts,"Dozens of workers disciplined after Charlie Kirk shooting, from journalists to Jimmy Kimmel 

 <p>Employers and officials are cracking down on comments considered ‘inappropriate’ after far-right activist was killed</p><p>In the aftermath of far-right activist <a href=""https://www.theguardian.com/us-news/2025/sep/10/who-is-charlie-kirk-profile"">Charlie Kirk</a>’s <a href=""https://www.theguardian.com/us-news/charlie-kirk-shooting"">assassination</a>, dozens across the United States have been fired, suspended or disciplined over social media posts about Kirk and his death, as employers and public officials <a href=""https://www.theguardian.com/us-news/2025/sep/13/charlie-kirk-shooting-people-fired-social-media"">crack down</a> on remarks they deem “inappropriate”.</p><p>After Kirk, 31, was shot and killed on 10 September while speaking at Utah Valley University, members of the Trump administration called on the public to expose anyone appearing to be “celebrating” his killing.</p> <a href=""https://www.theguardian.com/us-news/2025/sep/19/workers-disciplined-charlie-kirk-shooting"">Continue reading...</a>",116,politics,0.492262065410614,3,25
19/09/2025,Outgoing MI6 chief says Putin has ‘bitten off more than he can chew’ in Ukraine,"<p>Richard Moore said Russia was unlikely to win on battlefield, as his agency launched call to recruit spies</p><ul><li><p><a href=""https://www.theguardian.com/politics/live/2025/sep/19/uk-politics-latest-news-updates-labour-keir-starmer-donald-trump"">UK politics live – latest updates</a></p></li><li><p><a href=""https://www.theguardian.com/world/live/2025/sep/19/eu-sanctions-russia-oil-ukraine-vladimir-putin-volodymyr-zelenskyy-donald-trump-france-macron-europe-live-news"">Europe live – latest updates</a></p></li></ul><p>The outgoing head of MI6 has issued a damning indictment of Russia’s invasion of Ukraine, saying that Vladimir Putin has “bitten off more than he can chew”.</p><p>Richard Moore, known within MI6 as C, used his farewell speech in Istanbul to say that while Russia was unlikely to win on the battlefield, his agency was seeking to recruit spies inside Russia and worldwide in order to fight back.</p> <a href=""https://www.theguardian.com/world/2025/sep/19/putin-ukraine-richard-moore-mi6-spy-recruitment"">Continue reading...</a>",,2025-09-19T12:19:06.000Z,https://www.theguardian.com/world/2025/sep/19/putin-ukraine-richard-moore-mi6-spy-recruitment,The Gaurdian,Ruth Michaelson in Istanbul,"Outgoing MI6 chief says Putin has ‘bitten off more than he can chew’ in Ukraine 

 <p>Richard Moore said Russia was unlikely to win on battlefield, as his agency launched call to recruit spies</p><ul><li><p><a href=""https://www.theguardian.com/politics/live/2025/sep/19/uk-politics-latest-news-updates-labour-keir-starmer-donald-trump"">UK politics live – latest updates</a></p></li><li><p><a href=""https://www.theguardian.com/world/live/2025/sep/19/eu-sanctions-russia-oil-ukraine-vladimir-putin-volodymyr-zelenskyy-donald-trump-france-macron-europe-live-news"">Europe live – latest updates</a></p></li></ul><p>The outgoing head of MI6 has issued a damning indictment of Russia’s invasion of Ukraine, saying that Vladimir Putin has “bitten off more than he can chew”.</p><p>Richard Moore, known within MI6 as C, used his farewell speech in Istanbul to say that while Russia was unlikely to win on the battlefield, his agency was seeking to recruit spies inside Russia and worldwide in order to fight back.</p> <a href=""https://www.theguardian.com/world/2025/sep/19/putin-ukraine-richard-moore-mi6-spy-recruitment"">Continue reading...</a>",117,politics,0.4972536265850067,2,32
19/09/2025,New York lawmakers arrested for blocking Ice access to federal building,"<p>Arrests include 11 city officials who had demanded to see the conditions of an Ice intake facility on the 10th floor</p><p>New York lawmakers, immigrants’ rights activists and religious leaders were arrested on Thursday at protests both inside and outside the complex in lower Manhattan where federal officials have been routinely detaining immigrants amid the Trump administration’s <a href=""https://www.theguardian.com/us-news/usimmigration"">anti-immigration agenda</a>.</p><p>At least 70 demonstrators staged a direct-action protest to block access to and from the underground garage used by Immigration and Customs Enforcement (Ice) to transport people arrested by the agency. The nature of the protest prompted the New York police department (NYPD) to begin arresting people sitting in front of the access ramp.</p> <a href=""https://www.theguardian.com/us-news/2025/sep/18/new-york-ice-protest"">Continue reading...</a>",,2025-09-19T12:36:19.000Z,https://www.theguardian.com/us-news/2025/sep/18/new-york-ice-protest,The Gaurdian,José Olivares and Julius Constantine Motal in New York,"New York lawmakers arrested for blocking Ice access to federal building 

 <p>Arrests include 11 city officials who had demanded to see the conditions of an Ice intake facility on the 10th floor</p><p>New York lawmakers, immigrants’ rights activists and religious leaders were arrested on Thursday at protests both inside and outside the complex in lower Manhattan where federal officials have been routinely detaining immigrants amid the Trump administration’s <a href=""https://www.theguardian.com/us-news/usimmigration"">anti-immigration agenda</a>.</p><p>At least 70 demonstrators staged a direct-action protest to block access to and from the underground garage used by Immigration and Customs Enforcement (Ice) to transport people arrested by the agency. The nature of the protest prompted the New York police department (NYPD) to begin arresting people sitting in front of the access ramp.</p> <a href=""https://www.theguardian.com/us-news/2025/sep/18/new-york-ice-protest"">Continue reading...</a>",118,politics,0.4751713275909424,-1,46
19/09/2025,Congress prepares to vote on short-term funding bill to avert US government shutdown – live updates,"<p>Republican bill would fund government until 21 November; House GOP leadership is confident they have enough support for it to pass as Democrats plan to vote against it</p><p>Today, lawmakers in the House will vote on legislation, known as a “continuing resolution” (CR), to prevent a looming government shutdown at the end of September.</p><p>The bill, introduced by Republicans, would fund the government until 21 November. According to Politico, House GOP whip <strong>Tom Emmer</strong> was confident, as of Thursday, that his party had enough votes. “We’re going to pass this,” he said in an interview.</p> <a href=""https://www.theguardian.com/us-news/live/2025/sep/19/donald-trump-jimmy-kimmel-suspension-abc-federal-reserve-lisa-cook-us-politics-live-news"">Continue reading...</a>",,2025-09-19T12:40:56.000Z,https://www.theguardian.com/us-news/live/2025/sep/19/donald-trump-jimmy-kimmel-suspension-abc-federal-reserve-lisa-cook-us-politics-live-news,The Gaurdian,Shrai Popat (now) and Tom Ambrose (earlier),"Congress prepares to vote on short-term funding bill to avert US government shutdown – live updates 

 <p>Republican bill would fund government until 21 November; House GOP leadership is confident they have enough support for it to pass as Democrats plan to vote against it</p><p>Today, lawmakers in the House will vote on legislation, known as a “continuing resolution” (CR), to prevent a looming government shutdown at the end of September.</p><p>The bill, introduced by Republicans, would fund the government until 21 November. According to Politico, House GOP whip <strong>Tom Emmer</strong> was confident, as of Thursday, that his party had enough votes. “We’re going to pass this,” he said in an interview.</p> <a href=""https://www.theguardian.com/us-news/live/2025/sep/19/donald-trump-jimmy-kimmel-suspension-abc-federal-reserve-lisa-cook-us-politics-live-news"">Continue reading...</a>",119,politics,0.4352196753025055,3,25
19/09/2025,Trump mega-donor privately mocked his claim to have upper hand with China,"<p>Liz Uihlein sent staff email with cartoon of Trump saying ‘I hold the cards’ to which Xi says ‘the cards are made in China’</p><p>A top donor to Donald Trump and other Maga Republicans has privately mocked the US president’s longtime position that he has an upper hand in trade negotiations with China, in a sign that even some loyal supporters have been uneasy with the White House strategy.</p><p>Liz Uihlein, the billionaire businesswoman who co-founded office supply company Uline with her husband Richard, sent an email to her staff earlier this year that contained a cartoon in which Trump can be seen playing cards with Chinese president Xi Jinping. In the cartoon, Trump claims: “I hold the cards”, to which Xi responds: “The cards are made in China.”</p> <a href=""https://www.theguardian.com/us-news/2025/sep/19/republican-mega-donor-trump-china"">Continue reading...</a>",,2025-09-19T12:41:17.000Z,https://www.theguardian.com/us-news/2025/sep/19/republican-mega-donor-trump-china,The Gaurdian,Stephanie Kirchgaessner,"Trump mega-donor privately mocked his claim to have upper hand with China 

 <p>Liz Uihlein sent staff email with cartoon of Trump saying ‘I hold the cards’ to which Xi says ‘the cards are made in China’</p><p>A top donor to Donald Trump and other Maga Republicans has privately mocked the US president’s longtime position that he has an upper hand in trade negotiations with China, in a sign that even some loyal supporters have been uneasy with the White House strategy.</p><p>Liz Uihlein, the billionaire businesswoman who co-founded office supply company Uline with her husband Richard, sent an email to her staff earlier this year that contained a cartoon in which Trump can be seen playing cards with Chinese president Xi Jinping. In the cartoon, Trump claims: “I hold the cards”, to which Xi responds: “The cards are made in China.”</p> <a href=""https://www.theguardian.com/us-news/2025/sep/19/republican-mega-donor-trump-china"">Continue reading...</a>",120,politics,0.4846964478492737,2,32
19/09/2025,"Russia has shown ‘full extent of contempt for international law’, says von der Leyen, as EU proposes new Russian sanctions – Europe live","<p>Ursula von der Leyen says Russian strikes on Kyiv that hit EU office ‘are not the actions of someone who wants peace’</p><p><strong>Here we go</strong>: we are now getting more details on the 19th package of sanctions, via Commission president <strong>Ursula von der Leyen</strong> and foreign policy chief <strong>Kaja Kallas.</strong></p><p>We are still waiting for the announcement on <strong>when </strong>we will get more detail on the 19th sanctions package.</p> <a href=""https://www.theguardian.com/world/live/2025/sep/19/eu-sanctions-russia-oil-ukraine-vladimir-putin-volodymyr-zelenskyy-donald-trump-france-macron-europe-live-news"">Continue reading...</a>",,2025-09-19T12:45:44.000Z,https://www.theguardian.com/world/live/2025/sep/19/eu-sanctions-russia-oil-ukraine-vladimir-putin-volodymyr-zelenskyy-donald-trump-france-macron-europe-live-news,The Gaurdian,Jakub Krupa,"Russia has shown ‘full extent of contempt for international law’, says von der Leyen, as EU proposes new Russian sanctions – Europe live 

 <p>Ursula von der Leyen says Russian strikes on Kyiv that hit EU office ‘are not the actions of someone who wants peace’</p><p><strong>Here we go</strong>: we are now getting more details on the 19th package of sanctions, via Commission president <strong>Ursula von der Leyen</strong> and foreign policy chief <strong>Kaja Kallas.</strong></p><p>We are still waiting for the announcement on <strong>when </strong>we will get more detail on the 19th sanctions package.</p> <a href=""https://www.theguardian.com/world/live/2025/sep/19/eu-sanctions-russia-oil-ukraine-vladimir-putin-volodymyr-zelenskyy-donald-trump-france-macron-europe-live-news"">Continue reading...</a>",121,politics,0.4990411400794983,2,32
19/09/2025,Israel army says it will use ‘unprecedented force’ in Gaza City and urges residents to leave – Middle East crisis live,"<p>IDF tells residents of Gaza City to flee south but closes Salah al-Din road evacuation route</p><p><strong>Pakistan’s</strong> defence minister says his nation’s nuclear programme “will be made available” to <strong>Saudi Arabia</strong> if needed under the countries’ new defence pact, marking the first specific acknowledgment that Islamabad had put the kingdom under its nuclear umbrella.</p><p>Defence minister Khawaja Mohammad Asif’s comments underline the importance of the pact struck this week between Pakistan and Saudi Arabia, which have had military ties for decades, AP reports.</p><p>I welcome the excellent cooperation with the Palestinian Authority. We are working together to ensure his swift extradition.</p><p>This is another step forward for justice and truth. My thoughts are with all the families who have endured the pain of waiting for so long.</p> <a href=""https://www.theguardian.com/world/live/2025/sep/19/palestinian-state-palestine-recognition-gaza-israel-middle-east-latest-news-updates"">Continue reading...</a>",,2025-09-19T12:46:51.000Z,https://www.theguardian.com/world/live/2025/sep/19/palestinian-state-palestine-recognition-gaza-israel-middle-east-latest-news-updates,The Gaurdian,Tom Ambrose (now) and Amy Sedghi (earlier),"Israel army says it will use ‘unprecedented force’ in Gaza City and urges residents to leave – Middle East crisis live 

 <p>IDF tells residents of Gaza City to flee south but closes Salah al-Din road evacuation route</p><p><strong>Pakistan’s</strong> defence minister says his nation’s nuclear programme “will be made available” to <strong>Saudi Arabia</strong> if needed under the countries’ new defence pact, marking the first specific acknowledgment that Islamabad had put the kingdom under its nuclear umbrella.</p><p>Defence minister Khawaja Mohammad Asif’s comments underline the importance of the pact struck this week between Pakistan and Saudi Arabia, which have had military ties for decades, AP reports.</p><p>I welcome the excellent cooperation with the Palestinian Authority. We are working together to ensure his swift extradition.</p><p>This is another step forward for justice and truth. My thoughts are with all the families who have endured the pain of waiting for so long.</p> <a href=""https://www.theguardian.com/world/live/2025/sep/19/palestinian-state-palestine-recognition-gaza-israel-middle-east-latest-news-updates"">Continue reading...</a>",122,politics,0.4896945357322693,2,32
19/09/2025,"Peter Mandelson unlikely to retain Labour whip if he returns to Lords, senior peer says – UK politics live","<p>Lord Foulkes was responding to Harriet Harman’s suggestion Mandelson should be banned from the Lords</p><p>The UK is preparing to recognise the state of Palestine imminently, after <a href=""https://www.theguardian.com/world/israel"">Israel</a> failed to meet conditions that would have postponed the historic step, including a ceasefire in Gaza, <strong>Patrick Wintour</strong> reports.</p><p><strong>YouGov</strong> has relased<a href=""https://yougov.co.uk/politics/articles/53016-britons-support-recognising-palestinian-statehood-by-44-to-18""> polling</a> today suggesting that Britons are in favour of this by more than two to one, although a large minority of people do not have a view.</p> <a href=""https://www.theguardian.com/politics/live/2025/sep/19/uk-politics-latest-news-updates-labour-keir-starmer-donald-trump"">Continue reading...</a>",,2025-09-19T12:49:40.000Z,https://www.theguardian.com/politics/live/2025/sep/19/uk-politics-latest-news-updates-labour-keir-starmer-donald-trump,The Gaurdian,Andrew Sparrow,"Peter Mandelson unlikely to retain Labour whip if he returns to Lords, senior peer says – UK politics live 

 <p>Lord Foulkes was responding to Harriet Harman’s suggestion Mandelson should be banned from the Lords</p><p>The UK is preparing to recognise the state of Palestine imminently, after <a href=""https://www.theguardian.com/world/israel"">Israel</a> failed to meet conditions that would have postponed the historic step, including a ceasefire in Gaza, <strong>Patrick Wintour</strong> reports.</p><p><strong>YouGov</strong> has relased<a href=""https://yougov.co.uk/politics/articles/53016-britons-support-recognising-palestinian-statehood-by-44-to-18""> polling</a> today suggesting that Britons are in favour of this by more than two to one, although a large minority of people do not have a view.</p> <a href=""https://www.theguardian.com/politics/live/2025/sep/19/uk-politics-latest-news-updates-labour-keir-starmer-donald-trump"">Continue reading...</a>",123,politics,0.47517770528793335,2,32
19/09/2025,What's at stake in CDC vaccine panel's meeting this week,"A two-day meeting of the CDC's Advisory Committee on Immunization Practices, with new members appointed by RFK Jr., could reshape public trust in childhood vaccines and reduce access.",,2025-09-17T22:31:00.000Z,https://www.cbsnews.com/news/cdc-vaccine-panel-meeting-science-politics-vaccination/,CBS,,"What's at stake in CDC vaccine panel's meeting this week 

 A two-day meeting of the CDC's Advisory Committee on Immunization Practices, with new members appointed by RFK Jr., could reshape public trust in childhood vaccines and reduce access.",124,politics,0.49245360493659973,3,25
19/09/2025,"FTC accuses Live Nation, Ticketmaster of illegally reselling tickets","Regulators allege Ticketmaster used deceptive pricing and sales tactics, costing consumers billions of dollars.",,2025-09-18T19:05:51.000Z,https://www.cbsnews.com/news/ticketmaster-live-nation-ftc-lawsuit-tickets/,CBS,,"FTC accuses Live Nation, Ticketmaster of illegally reselling tickets 

 Regulators allege Ticketmaster used deceptive pricing and sales tactics, costing consumers billions of dollars.",125,music,0.43472862243652344,3,25
19/09/2025,"Trump says Russia's Vladimir Putin ""let me down"" on Ukraine","President Trump is on his way back to the U.S. after a state visit to the U.K. During a news conference with Prime Minister Keir Starmer, he was asked about the war in Ukraine and specifically, Russian President Vladimir Putin. CBS News White House reporter Willie James Inman has more.",,2025-09-18T22:40:00.000Z,https://www.cbsnews.com/video/trump-says-russias-vladimir-putin-let-me-down-ukraine/,CBS,,"Trump says Russia's Vladimir Putin ""let me down"" on Ukraine 

 President Trump is on his way back to the U.S. after a state visit to the U.K. During a news conference with Prime Minister Keir Starmer, he was asked about the war in Ukraine and specifically, Russian President Vladimir Putin. CBS News White House reporter Willie James Inman has more.",126,politics,0.45005178451538086,2,32
19/09/2025,CDC's vaccine advisory panel votes on measles shot,"The CDC's Advisory Committee on Immunization Practices met Thursday to discuss and vote on the hepatitis B and measles, mumps, rubella and varicella (MMRV) vaccines for children.",,2025-09-18T23:52:00.000Z,https://www.cbsnews.com/live-updates/cdc-vaccine-advisory-committee-rfk-jr-vote-measles-hepatitis-b/,CBS,,"CDC's vaccine advisory panel votes on measles shot 

 The CDC's Advisory Committee on Immunization Practices met Thursday to discuss and vote on the hepatitis B and measles, mumps, rubella and varicella (MMRV) vaccines for children.",127,politics,0.5385102033615112,-1,46
19/09/2025,"Rising grocery prices could lead to shrinkflation, food industry analyst says","Overall grocery prices in August 2025 rose 2.7% compared to one year ago, according to the U.S. Bureau of Labor Statistics Consumer Price Index.",,2025-09-18T23:57:00.000Z,https://www.cbsnews.com/news/rising-grocery-prices-could-lead-to-shrinkflation-food-industry-analyst-says/,CBS,,"Rising grocery prices could lead to shrinkflation, food industry analyst says 

 Overall grocery prices in August 2025 rose 2.7% compared to one year ago, according to the U.S. Bureau of Labor Statistics Consumer Price Index.",128,finance,0.5402721166610718,-1,46
19/09/2025,"Trump says TV networks covering him negatively should ""maybe"" have their licenses revoked","On Thursday, ABC took Jimmy Kimmel off the air after the FCC chairman hinted at action against ABC over comments the comedian had made about the suspect in Charlie Kirk's killing.",,2025-09-19T00:02:21.000Z,https://www.cbsnews.com/news/trump-says-tv-networks-should-maybe-have-their-licenses-revoked/,CBS,,"Trump says TV networks covering him negatively should ""maybe"" have their licenses revoked 

 On Thursday, ABC took Jimmy Kimmel off the air after the FCC chairman hinted at action against ABC over comments the comedian had made about the suspect in Charlie Kirk's killing.",129,politics,0.4814648926258087,3,25
19/09/2025,Inside the meetings that led to Jimmy Kimmel's preemption,"Hollywood is grappling with concerns over free speech and censorship after comedian Jimmy Kimmel's show was abruptly pulled from the air over his monologue comments about the shooting of Charlie Kirk. Peter White, executive editor of television at Deadline, joins CBS News to unpack the chain of events that led to ABC's decision.",,2025-09-19T00:48:00.000Z,https://www.cbsnews.com/video/timeline-how-jimmy-kimmel-preemption-went-down/,CBS,,"Inside the meetings that led to Jimmy Kimmel's preemption 

 Hollywood is grappling with concerns over free speech and censorship after comedian Jimmy Kimmel's show was abruptly pulled from the air over his monologue comments about the shooting of Charlie Kirk. Peter White, executive editor of television at Deadline, joins CBS News to unpack the chain of events that led to ABC's decision.",130,politics,0.5074066519737244,3,25
19/09/2025,RFK Jr. announces move to decertify organ procurement organization,HHS Secretary Robert F. Kennedy Jr. announced a move to decertify an organ procurement organization and steps to reform the organ donation system.,,2025-09-19T00:50:24.000Z,https://www.cbsnews.com/news/rfk-jr-decertify-organ-procurement-organization-donation/,CBS,,"RFK Jr. announces move to decertify organ procurement organization 

 HHS Secretary Robert F. Kennedy Jr. announced a move to decertify an organ procurement organization and steps to reform the organ donation system.",131,politics,0.5158910751342773,3,25
19/09/2025,Texas A&M president resigning following political backlash over classroom video,"In a video that captures the encounter, a student confronts a professor over class curriculum surrounding gender identity.",,2025-09-19T03:40:00.000Z,https://www.cbsnews.com/news/texas-am-president-mark-welsh-resigns-political-backlash/,CBS,,"Texas A&M president resigning following political backlash over classroom video 

 In a video that captures the encounter, a student confronts a professor over class curriculum surrounding gender identity.",132,politics,0.5105985403060913,3,25
19/09/2025,New York officials among dozens arrested at anti-ICE demonstration,"According to the U.S. Department of Homeland Security, 71 people, including two state senators and nine state Assembly members, were arrested.",,2025-09-19T03:55:05.000Z,https://www.cbsnews.com/news/nyc-officials-arrested-ice-protest/,CBS,,"New York officials among dozens arrested at anti-ICE demonstration 

 According to the U.S. Department of Homeland Security, 71 people, including two state senators and nine state Assembly members, were arrested.",133,politics,0.48956799507141113,-1,46
19/09/2025,The Puzzling Death of Susann Sills,"The wife of a fertility doctor is found dead at the bottom of a staircase. Did her dogs play a role in her death or was the scene staged to cover a murder? ""48 Hours"" correspondent Tracy Smith reports.",,2025-09-19T06:00:57.000Z,https://www.cbsnews.com/video/the-puzzling-death-of-susann-sills/,CBS,,"The Puzzling Death of Susann Sills 

 The wife of a fertility doctor is found dead at the bottom of a staircase. Did her dogs play a role in her death or was the scene staged to cover a murder? ""48 Hours"" correspondent Tracy Smith reports.",134,lifestyle,0.5510765314102173,0,51
19/09/2025,"Authorities think remains are Travis Decker, accused of killing his 3 daughters","Authorities had been searching for Travis Decker since May 30, when he didn't return his three daughters to their mother's home in Wenatchee, Washington.",,2025-09-19T06:06:00.000Z,https://www.cbsnews.com/news/travis-decker-human-remains-washington-state-murder-3-daughters/,CBS,,"Authorities think remains are Travis Decker, accused of killing his 3 daughters 

 Authorities had been searching for Travis Decker since May 30, when he didn't return his three daughters to their mother's home in Wenatchee, Washington.",135,politics,0.5859468579292297,0,51
19/09/2025,9/18: CBS Evening News Plus,Breaking down new CDC recommendation on MMRV vaccine; Reporter's Notebook: Protecting the Fed's independence,,2025-09-19T06:10:49.000Z,https://www.cbsnews.com/video/091825-cbs-evening-news-plus/,CBS,,"9/18: CBS Evening News Plus 

 Breaking down new CDC recommendation on MMRV vaccine; Reporter's Notebook: Protecting the Fed's independence",136,politics,0.45057421922683716,3,25
19/09/2025,9/18: CBS Evening News,Trump administration under fire after ABC pulls Jimmy Kimmel show; Dog leads first responders to his leash before they rescue him from fire,,2025-09-19T08:30:48.000Z,https://www.cbsnews.com/video/091825-cbs-evening-news/,CBS,,"9/18: CBS Evening News 

 Trump administration under fire after ABC pulls Jimmy Kimmel show; Dog leads first responders to his leash before they rescue him from fire",137,politics,0.44505271315574646,3,25
19/09/2025,"How fast could a car possibly drive, on a boat?","A driver in a Ferrari SF90 appears to have set a new record for the top speed achieved on a boat, racing down the flight deck of an aircraft carrier.",,2025-09-19T08:37:49.000Z,https://www.cbsnews.com/news/fabio-barone-ferrari-on-aircraft-carrier-record-speed-car-on-boat/,CBS,,"How fast could a car possibly drive, on a boat? 

 A driver in a Ferrari SF90 appears to have set a new record for the top speed achieved on a boat, racing down the flight deck of an aircraft carrier.",138,sports,0.5721665620803833,0,51
19/09/2025,9/18: The Daily Report,"Nancy Chen reports on a CDC panel vote on MMRV vaccine recommendations, the fallout over ABC pulling ""Jimmy Kimmel Live!"" and more.",,2025-09-19T09:52:15.000Z,https://www.cbsnews.com/video/091825-the-daily-report/,CBS,,"9/18: The Daily Report 

 Nancy Chen reports on a CDC panel vote on MMRV vaccine recommendations, the fallout over ABC pulling ""Jimmy Kimmel Live!"" and more.",139,politics,0.4743401110172272,3,25
